::1 - - [15/Aug/2016:00:02:37 +0200] "GET / HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:41:00 +0200] "GET /js/hub.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:41:00 +0200] "GET /js/main_menu.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:41:00 +0200] "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:41:00 +0200] "GET /js/phaser_init.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:41:00 +0200] "GET /js/preloader.js HTTP/1.1" 200 2257
::1 - - [15/Aug/2016:01:41:00 +0200] "GET /assets/minigame_missingletter/button_show.png HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:41:37 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:01:41:37 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:01:41:37 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:01:41:37 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:01:41:37 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:01:41:37 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:01:41:37 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:01:41:37 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:01:41:37 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:01:41:37 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:01:41:37 +0200] "POST /Webservice/Controllers/record.php HTTP/1.1" 200 61
::1 - - [15/Aug/2016:01:41:39 +0200] "GET /fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:41:44 +0200] "POST /login.php HTTP/1.1" 302 -
::1 - - [15/Aug/2016:01:41:45 +0200] "GET /Dashboard HTTP/1.1" 301 240
::1 - - [15/Aug/2016:01:41:45 +0200] "GET /Dashboard/ HTTP/1.1" 200 3994
::1 - - [15/Aug/2016:01:41:46 +0200] "GET /Dashboard/details.php?name=SwenKind HTTP/1.1" 200 6595
::1 - - [15/Aug/2016:01:41:49 +0200] "GET /Dashboard/assignments.php?name=SwenKind&timestamp=1471218097 HTTP/1.1" 200 5699
::1 - - [15/Aug/2016:01:42:01 +0200] "GET /Dashboard/logout.php HTTP/1.1" 302 3
::1 - - [15/Aug/2016:01:42:31 +0200] "POST /login.php HTTP/1.1" 302 -
::1 - - [15/Aug/2016:01:42:31 +0200] "GET /app.html HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:42:31 +0200] "GET /js/preloader.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:42:31 +0200] "GET /js/minigame_missingletter/button.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:42:31 +0200] "GET /js/minigame_missingletter/questioner.js HTTP/1.1" 200 6713
::1 - - [15/Aug/2016:01:42:32 +0200] "GET /assets/minigame_missingletter/button_show.png HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:42:50 +0200] "GET /app.html HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:42:50 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:42:50 +0200] "GET /css/style.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:42:50 +0200] "GET /js/phaser.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:42:50 +0200] "GET /js/main_menu.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:42:50 +0200] "GET /js/preloader.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:42:50 +0200] "GET /js/minigame_bubblemath.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:42:50 +0200] "GET /js/minigame_missingletter/minigame_missingletter.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:42:50 +0200] "GET /js/boot.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:42:50 +0200] "GET /js/minigame_missingletter/anwser_bubble.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:42:50 +0200] "GET /js/minigame_missingletter/button.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:42:50 +0200] "GET /js/hub.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:42:50 +0200] "GET /js/minigame_missingletter/questioner.js HTTP/1.1" 200 6714
::1 - - [15/Aug/2016:01:42:50 +0200] "GET /js/phaser_init.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:42:50 +0200] "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:03 +0200] "GET /app.html HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:03 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:03 +0200] "GET /css/style.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:03 +0200] "GET /js/phaser.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:03 +0200] "GET /js/boot.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:03 +0200] "GET /js/preloader.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:03 +0200] "GET /js/minigame_bubblemath.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:03 +0200] "GET /js/minigame_missingletter/minigame_missingletter.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:03 +0200] "GET /js/main_menu.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:03 +0200] "GET /js/minigame_missingletter/button.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:03 +0200] "GET /js/minigame_missingletter/anwser_bubble.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:03 +0200] "GET /js/hub.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:03 +0200] "GET /js/phaser_init.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:03 +0200] "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:03 +0200] "GET /js/minigame_missingletter/questioner.js HTTP/1.1" 200 6714
::1 - - [15/Aug/2016:01:43:37 +0200] "GET /app.html HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:37 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:37 +0200] "GET /css/style.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:37 +0200] "GET /js/phaser.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:37 +0200] "GET /js/minigame_bubblemath.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:37 +0200] "GET /js/boot.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:37 +0200] "GET /js/preloader.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:37 +0200] "GET /js/main_menu.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:37 +0200] "GET /js/minigame_missingletter/minigame_missingletter.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:37 +0200] "GET /js/minigame_missingletter/anwser_bubble.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:37 +0200] "GET /js/minigame_missingletter/button.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:37 +0200] "GET /js/phaser_init.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:37 +0200] "GET /js/hub.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:37 +0200] "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:43:37 +0200] "GET /js/minigame_missingletter/questioner.js HTTP/1.1" 200 6713
::1 - - [15/Aug/2016:01:44:18 +0200] "GET /app.html HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:44:18 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:44:18 +0200] "GET /css/style.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:44:18 +0200] "GET /js/phaser.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:44:18 +0200] "GET /js/minigame_bubblemath.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:44:18 +0200] "GET /js/minigame_missingletter/minigame_missingletter.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:44:18 +0200] "GET /js/boot.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:44:18 +0200] "GET /js/preloader.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:44:18 +0200] "GET /js/main_menu.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:44:18 +0200] "GET /js/minigame_missingletter/anwser_bubble.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:44:18 +0200] "GET /js/minigame_missingletter/button.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:44:18 +0200] "GET /js/hub.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:44:18 +0200] "GET /js/phaser_init.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:44:18 +0200] "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:44:18 +0200] "GET /js/minigame_missingletter/questioner.js HTTP/1.1" 200 6745
::1 - - [15/Aug/2016:01:44:19 +0200] "GET /assets/minigame_missingletter/button_show.png HTTP/1.1" 304 -
::1 - - [15/Aug/2016:01:44:30 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:01:44:30 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:01:44:30 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:01:44:30 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:01:44:30 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:01:44:30 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:01:44:30 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:01:44:30 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:01:44:30 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:01:44:30 +0200] "POST /Webservice/Controllers/assignment.php HTTP/1.1" 200 65
::1 - - [15/Aug/2016:01:44:30 +0200] "POST /Webservice/Controllers/record.php HTTP/1.1" 200 61
::1 - - [15/Aug/2016:02:01:06 +0200] "GET /app.html HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:06 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:06 +0200] "GET /css/style.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:06 +0200] "GET /js/boot.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:06 +0200] "GET /js/main_menu.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:06 +0200] "GET /js/minigame_bubblemath.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:06 +0200] "GET /js/phaser.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:06 +0200] "GET /js/preloader.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:06 +0200] "GET /js/minigame_missingletter/minigame_missingletter.js HTTP/1.1" 200 3239
::1 - - [15/Aug/2016:02:01:06 +0200] "GET /js/minigame_missingletter/questioner.js HTTP/1.1" 200 6802
::1 - - [15/Aug/2016:02:01:06 +0200] "GET /js/minigame_missingletter/button.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:06 +0200] "GET /js/minigame_missingletter/anwser_bubble.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:06 +0200] "GET /js/hub.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:06 +0200] "GET /js/phaser_init.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:06 +0200] "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:07 +0200] "GET /assets/minigame_missingletter/button_show.png HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:23 +0200] "GET /app.html HTTP/1.1" 200 2044
::1 - - [15/Aug/2016:02:01:23 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:23 +0200] "GET /css/style.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:23 +0200] "GET /js/minigame_bubblemath.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:23 +0200] "GET /js/preloader.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:23 +0200] "GET /js/boot.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:23 +0200] "GET /js/minigame_missingletter/minigame_missingletter.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:23 +0200] "GET /js/main_menu.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:23 +0200] "GET /js/phaser.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:23 +0200] "GET /js/minigame_missingletter/questioner.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:23 +0200] "GET /js/minigame_missingletter/anwser_bubble.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:23 +0200] "GET /js/minigame_missingletter/button.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:23 +0200] "GET /js/minigame_missingletter/scoreboard.js HTTP/1.1" 200 2506
::1 - - [15/Aug/2016:02:01:23 +0200] "GET /js/hub.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:23 +0200] "GET /js/phaser_init.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:01:23 +0200] "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:02:17 +0200] "GET /app.html HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:02:17 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:02:17 +0200] "GET /css/style.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:02:17 +0200] "GET /js/minigame_bubblemath.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:02:17 +0200] "GET /js/phaser.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:02:17 +0200] "GET /js/boot.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:02:17 +0200] "GET /js/minigame_missingletter/minigame_missingletter.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:02:17 +0200] "GET /js/main_menu.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:02:17 +0200] "GET /js/preloader.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:02:17 +0200] "GET /js/minigame_missingletter/anwser_bubble.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:02:17 +0200] "GET /js/minigame_missingletter/questioner.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:02:17 +0200] "GET /js/phaser_init.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:02:17 +0200] "GET /js/minigame_missingletter/button.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:02:17 +0200] "GET /js/hub.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:02:17 +0200] "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:02:17 +0200] "GET /js/minigame_missingletter/scoreboard.js HTTP/1.1" 200 2536
::1 - - [15/Aug/2016:02:03:17 +0200] "GET /app.html HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:03:17 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:03:17 +0200] "GET /css/style.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:03:17 +0200] "GET /js/phaser.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:03:17 +0200] "GET /js/boot.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:03:17 +0200] "GET /js/minigame_bubblemath.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:03:17 +0200] "GET /js/minigame_missingletter/questioner.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:03:17 +0200] "GET /js/preloader.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:03:17 +0200] "GET /js/minigame_missingletter/anwser_bubble.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:03:17 +0200] "GET /js/minigame_missingletter/button.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:03:17 +0200] "GET /js/minigame_missingletter/scoreboard.js HTTP/1.1" 200 2634
::1 - - [15/Aug/2016:02:03:17 +0200] "GET /js/hub.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:03:17 +0200] "GET /js/phaser_init.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:03:17 +0200] "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:03:17 +0200] "GET /js/main_menu.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:03:17 +0200] "GET /js/minigame_missingletter/minigame_missingletter.js HTTP/1.1" 200 3275
::1 - - [15/Aug/2016:02:04:11 +0200] "GET /app.html HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:04:11 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:04:11 +0200] "GET /css/style.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:04:11 +0200] "GET /js/boot.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:04:11 +0200] "GET /js/phaser.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:04:11 +0200] "GET /js/minigame_bubblemath.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:04:11 +0200] "GET /js/minigame_missingletter/minigame_missingletter.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:04:11 +0200] "GET /js/preloader.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:04:11 +0200] "GET /js/main_menu.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:04:11 +0200] "GET /js/minigame_missingletter/anwser_bubble.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:04:11 +0200] "GET /js/minigame_missingletter/scoreboard.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:04:11 +0200] "GET /js/phaser_init.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:04:11 +0200] "GET /js/hub.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:04:11 +0200] "GET /js/minigame_missingletter/questioner.js HTTP/1.1" 200 6802
::1 - - [15/Aug/2016:02:04:11 +0200] "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:04:11 +0200] "GET /js/minigame_missingletter/button.js HTTP/1.1" 200 1183
::1 - - [15/Aug/2016:02:05:08 +0200] "GET /app.html HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:05:08 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:05:08 +0200] "GET /css/style.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:05:08 +0200] "GET /js/boot.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:05:08 +0200] "GET /js/minigame_bubblemath.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:05:08 +0200] "GET /js/preloader.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:05:08 +0200] "GET /js/main_menu.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:05:08 +0200] "GET /js/phaser.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:05:08 +0200] "GET /js/minigame_missingletter/minigame_missingletter.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:05:08 +0200] "GET /js/minigame_missingletter/questioner.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:05:08 +0200] "GET /js/minigame_missingletter/button.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:05:08 +0200] "GET /js/minigame_missingletter/anwser_bubble.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:05:08 +0200] "GET /js/hub.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:05:08 +0200] "GET /js/phaser_init.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:05:08 +0200] "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:05:08 +0200] "GET /js/minigame_missingletter/scoreboard.js HTTP/1.1" 200 2634
::1 - - [15/Aug/2016:02:05:08 +0200] "GET /assets/minigame_missingletter/button_show.png HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:06:48 +0200] "GET /app.html HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:06:48 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:06:48 +0200] "GET /css/style.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:06:48 +0200] "GET /js/phaser.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:06:48 +0200] "GET /js/boot.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:06:48 +0200] "GET /js/preloader.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:06:48 +0200] "GET /js/minigame_bubblemath.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:06:48 +0200] "GET /js/minigame_missingletter/minigame_missingletter.js HTTP/1.1" 200 3400
::1 - - [15/Aug/2016:02:06:48 +0200] "GET /js/minigame_missingletter/questioner.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:06:48 +0200] "GET /js/minigame_missingletter/anwser_bubble.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:06:48 +0200] "GET /js/minigame_missingletter/button.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:06:48 +0200] "GET /js/main_menu.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:06:48 +0200] "GET /js/minigame_missingletter/scoreboard.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:06:48 +0200] "GET /js/hub.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:06:48 +0200] "GET /js/phaser_init.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:06:48 +0200] "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:07:11 +0200] "GET /app.html HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:07:11 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:07:11 +0200] "GET /css/style.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:07:11 +0200] "GET /js/phaser.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:07:11 +0200] "GET /js/minigame_bubblemath.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:07:11 +0200] "GET /js/boot.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:07:11 +0200] "GET /js/preloader.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:07:11 +0200] "GET /js/main_menu.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:07:11 +0200] "GET /js/minigame_missingletter/minigame_missingletter.js HTTP/1.1" 200 3398
::1 - - [15/Aug/2016:02:07:11 +0200] "GET /js/minigame_missingletter/button.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:07:11 +0200] "GET /js/minigame_missingletter/questioner.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:07:11 +0200] "GET /js/minigame_missingletter/anwser_bubble.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:07:11 +0200] "GET /js/hub.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:07:11 +0200] "GET /js/minigame_missingletter/scoreboard.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:07:11 +0200] "GET /js/phaser_init.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:07:11 +0200] "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:07:13 +0200] "GET /Webservice/Controllers/pet.php HTTP/1.1" 200 95
::1 - - [15/Aug/2016:02:09:12 +0200] "GET /app.html HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:09:12 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:09:12 +0200] "GET /css/style.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:09:12 +0200] "GET /js/phaser.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:09:12 +0200] "GET /js/minigame_bubblemath.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:09:12 +0200] "GET /js/minigame_missingletter/minigame_missingletter.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:09:12 +0200] "GET /js/preloader.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:09:12 +0200] "GET /js/main_menu.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:09:12 +0200] "GET /js/boot.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:09:12 +0200] "GET /js/minigame_missingletter/questioner.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:09:12 +0200] "GET /js/minigame_missingletter/anwser_bubble.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:09:12 +0200] "GET /js/minigame_missingletter/button.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:09:12 +0200] "GET /js/phaser_init.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:09:12 +0200] "GET /js/minigame_missingletter/scoreboard.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:09:12 +0200] "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:09:12 +0200] "GET /js/hub.js HTTP/1.1" 200 2257
::1 - - [15/Aug/2016:02:09:12 +0200] "GET /assets/minigame_missingletter/button_show.png HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:09:13 +0200] "GET /Webservice/Controllers/pet.php HTTP/1.1" 200 95
::1 - - [15/Aug/2016:02:10:00 +0200] "GET /app.html HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:10:00 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:10:00 +0200] "GET /css/style.css HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:10:00 +0200] "GET /js/phaser.js HTTP/1.1" 304 -
::1 - - [15/Aug/2016:02:10:00 +0200] "GET /js/boot.js HTTP/1.1" 304 -
